entity_cd,property_code,project_no,lot_no,type,area,lot_cost,lot_price,house_cost,house_price,package_cost,package_price,transfer_charges,model,model_area,sales_date,status,date_updated
Eiffel le Pylon,PYLF4023,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/18/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4024,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4025,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4026,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,8/10/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4027,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4028,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,11/25/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4029,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4030,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,11/20/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4031,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,6/21/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4032,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4033,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,1/30/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4034,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4035,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,8/21/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4036,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4037,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4038,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,6/7/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4039,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4040,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,3/27/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4101,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4102,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4103,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4104,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,11/7/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4105,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,4/13/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4106,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,7/28/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4107,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/15/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4108,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,11/6/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4109,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,3/2/2023,Sold,3/16/2023
Eiffel le Pylon,PYLF4110,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,5/21/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4111,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4112,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4113,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4114,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4115,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/3/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4116,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4117,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,10/4/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4118,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4119,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/19/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4120,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4121,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4122,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4123,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,5/31/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4124,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/26/2023,Sold,3/16/2023
Eiffel le Pylon,PYLF4125,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,8/6/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4126,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4127,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,10/20/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4128,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/15/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4129,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,1/18/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4130,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4131,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4132,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4133,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4134,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4135,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/25/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4136,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4137,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/5/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4138,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/3/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4139,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4140,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,5/10/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4201,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4202,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4203,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4204,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4205,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/26/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4206,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4207,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,4/4/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4208,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,4/30/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4209,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4210,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4211,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4212,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,7/22/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4213,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/24/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4214,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4215,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/3/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4216,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,1/13/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4217,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4218,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4219,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,5/26/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4220,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4221,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,3/28/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4222,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4223,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4224,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/11/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4225,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,8/21/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4226,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,3/13/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4227,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4228,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,3/3/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4229,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/14/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4230,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4231,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4232,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/24/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4233,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,10/17/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4234,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,6/28/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4235,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4236,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/24/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4237,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,10/20/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4238,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4239,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4240,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,5/28/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4301,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4302,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,4/3/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4303,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4304,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4305,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/8/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4306,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4307,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4308,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4309,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/29/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4310,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,8/7/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4311,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/26/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4312,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4313,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/9/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4314,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4315,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,9/30/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4316,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4317,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4318,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4319,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,10/11/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4320,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,6/14/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4321,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4322,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,5/17/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4323,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4324,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4325,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4326,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,1/8/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4327,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4328,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,6/14/2021,Sold,3/16/2023
Eiffel le Pylon,PYLF4329,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,7/14/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4330,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4331,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,2/24/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4332,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,6/27/2020,Sold,3/16/2023
Eiffel le Pylon,PYLF4333,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4334,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4335,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4336,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,5/2/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4337,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,12/30/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4338,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,1/4/2023,Sold,3/16/2023
Eiffel le Pylon,PYLF4339,PYLPH01,,Condominium,65.00,,,92990.3,299325,92990.3,299325,10236.915,PYLF0601,65,11/9/2022,Sold,3/16/2023
Eiffel le Pylon,PYLF4340,PYLPH01,,Condominium,65.00,,,92990.3,320459.75,92990.3,320459.75,10959.72345,PYLF0610,65,,Available,3/16/2023
Eiffel le Pylon,PYLF4501,PYLPH01,,Condominium,1250.00,,,1788275,5756250,1788275,5756250,196863.75,PYLF4501,1250,5/12/2019,Sold,3/16/2023
Eiffel le Pylon,PYLF4502,PYLPH01,,Condominium,1250.00,,,1788275,5756250,1788275,5756250,196863.75,PYLF4501,1250,,Available,3/16/2023
Eiffel le Pylon,PYLU1001,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,12/28/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1002,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,1/30/2020,Sold,3/16/2023
Eiffel le Pylon,PYLU1003,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,6/19/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1004,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,11/10/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1005,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1006,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,4/23/2022,Sold,3/16/2023
Eiffel le Pylon,PYLU1007,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,12/1/2021,Sold,3/16/2023
Eiffel le Pylon,PYLU1008,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,8/8/2022,Sold,3/16/2023
Eiffel le Pylon,PYLU1009,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,4/8/2021,Sold,3/16/2023
Eiffel le Pylon,PYLU1010,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1011,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1012,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,1/30/2020,Sold,3/16/2023
Eiffel le Pylon,PYLU1013,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,6/12/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1014,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,5/23/2021,Sold,3/16/2023
Eiffel le Pylon,PYLU1015,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,2/9/2022,Sold,3/16/2023
Eiffel le Pylon,PYLU1016,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1017,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1018,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,7/27/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1019,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,6/27/2021,Sold,3/16/2023
Eiffel le Pylon,PYLU1020,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1021,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,1/14/2023,Sold,3/16/2023
Eiffel le Pylon,PYLU1022,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1023,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1024,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1025,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1026,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1027,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
Eiffel le Pylon,PYLU1028,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,11/11/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1029,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,2/6/2023,Sold,3/16/2023
Eiffel le Pylon,PYLU1030,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,7/4/2021,Sold,3/16/2023
Eiffel le Pylon,PYLU1031,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,9/14/2019,Sold,3/16/2023
Eiffel le Pylon,PYLU1032,PYLPH01,,Carpark,12.50,21148.125,32500,,,21148.125,32500,1111.5,,,,Available,3/16/2023
